age,breeder,category,certificate,cleaned_strings,description,details,gender,gpt_dict,image_path,image_url,in_stock,length_cm,length_inches,link,multiple_fish,out_of_stock,price,sku,split,tags,tags_from_category,tags_from_title,tags_list,title,uuid,variety,source
,,Single_Koi,,"['25C-008', 'Kohaku']",,,,,champkoi_data/44b55d_Default_Title_—_25C-008_Kohaku.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25C-008_600x_e8bc662c-1c56-4721-9457-55892770a790.jpg?v=1744418006,True,,,https://www.champkoi.com/products/25c-008-kohaku,False,False,600.0,9868734202168,"['Default', 'Title', '—', '25C-008', 'Kohaku']",['Kohaku'],,,['Kohaku'],Default Title — 25C-008 Kohaku,44b55d,Default Title,champkoi
,,Single_Koi,,"['25C-009', 'Kohaku']",,,,,champkoi_data/f82f28_Default_Title_—_25C-009_Kohaku.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25C-009_600x_2dca6147-71be-45e3-93af-83fcba71aabe.jpg?v=1744418024,True,,,https://www.champkoi.com/products/25c-009-kohaku,False,False,600.0,9868734300472,"['Default', 'Title', '—', '25C-009', 'Kohaku']",['Kohaku'],,,['Kohaku'],Default Title — 25C-009 Kohaku,f82f28,Default Title,champkoi
,,Single_Koi,,"['25C-010', 'Kohaku']",,,,,champkoi_data/bea741_Default_Title_—_25C-010_Kohaku.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25C-010_600x_05a4f653-550d-4f35-87a0-10c743cd4931.jpg?v=1744418045,True,,,https://www.champkoi.com/products/25c-010-kohaku,False,False,600.0,9868734431544,"['Default', 'Title', '—', '25C-010', 'Kohaku']",['Kohaku'],,,['Kohaku'],Default Title — 25C-010 Kohaku,bea741,Default Title,champkoi
,,Single_Koi,,"['25C-011', 'Kohaku']",,,,,champkoi_data/829c1e_Default_Title_—_25C-011_Kohaku.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25C-011_600x_ff0083e5-14d2-4aa4-ac7a-affcd46fc493.jpg?v=1744418062,True,,,https://www.champkoi.com/products/25c-011-kohaku,False,False,600.0,9868734529848,"['Default', 'Title', '—', '25C-011', 'Kohaku']",['Kohaku'],,,['Kohaku'],Default Title — 25C-011 Kohaku,829c1e,Default Title,champkoi
,,Single_Koi,,"['25C-012', 'Kohaku']",,,,,champkoi_data/b79ef7_Default_Title_—_25C-012_Kohaku.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25C-012_600x_6bad5e5d-bea0-44bf-b990-a55a66a67925.jpg?v=1744418082,True,,,https://www.champkoi.com/products/25c-012-kohaku,False,False,600.0,9868734628152,"['Default', 'Title', '—', '25C-012', 'Kohaku']",['Kohaku'],,,['Kohaku'],Default Title — 25C-012 Kohaku,b79ef7,Default Title,champkoi
,,Single_Koi,,"['25C-015', 'Kohaku']",,,,,champkoi_data/cb5b4e_Default_Title_—_25C-015_Kohaku.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25C-015_600x_bd7c7159-8fe7-4289-99e9-7aa50b5560cc.jpg?v=1744418153,True,,,https://www.champkoi.com/products/25c-015-kohaku,False,False,600.0,9868735086904,"['Default', 'Title', '—', '25C-015', 'Kohaku']",['Kohaku'],,,['Kohaku'],Default Title — 25C-015 Kohaku,cb5b4e,Default Title,champkoi
,,Single_Koi,,"['25C-016', 'Kohaku']",,,,,champkoi_data/0b7fcc_Default_Title_—_25C-016_Kohaku.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25C-016_600x_84236eb5-9395-4efd-994b-d5c65143d800.jpg?v=1744418171,True,,,https://www.champkoi.com/products/25c-016-kohaku,False,False,600.0,9868735152440,"['Default', 'Title', '—', '25C-016', 'Kohaku']",['Kohaku'],,,['Kohaku'],Default Title — 25C-016 Kohaku,0b7fcc,Default Title,champkoi
,,Single_Koi,,"['25C-017', 'Kohaku']",,,,,champkoi_data/6a1ebf_Default_Title_—_25C-017_Kohaku.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25C-017_600x_342d951c-79c7-49ea-9736-d48508617873.jpg?v=1744418211,True,,,https://www.champkoi.com/products/25c-017-kohaku,False,False,600.0,9868735316280,"['Default', 'Title', '—', '25C-017', 'Kohaku']",['Kohaku'],,,['Kohaku'],Default Title — 25C-017 Kohaku,6a1ebf,Default Title,champkoi
,,Single_Koi,,"['25C-018', 'Kohaku']",,,,,champkoi_data/5d0717_Default_Title_—_25C-018_Kohaku.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25C-018_600x_5374f701-eb6b-474e-80a2-84a13411b9b5.jpg?v=1744418228,True,,,https://www.champkoi.com/products/25c-018-kohaku,False,False,600.0,9868735381816,"['Default', 'Title', '—', '25C-018', 'Kohaku']",['Kohaku'],,,['Kohaku'],Default Title — 25C-018 Kohaku,5d0717,Default Title,champkoi
,,Single_Koi,,"['25C-019', 'Kohaku']",,,,,champkoi_data/f10e2e_Default_Title_—_25C-019_Kohaku.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25C-019_600x_3190b5fb-ea14-4f4a-b011-8bd4563a8117.jpg?v=1744418246,True,,,https://www.champkoi.com/products/25c-019-kohaku,False,False,600.0,9868735480120,"['Default', 'Title', '—', '25C-019', 'Kohaku']",['Kohaku'],,,['Kohaku'],Default Title — 25C-019 Kohaku,f10e2e,Default Title,champkoi
,Maruhide,Group_Koi,,"['17""', '(43cm)', 'Female', 'Doitsu', 'Kohaku', '[Maruhide]', '2025WINTER-039']",,,Female,,champkoi_data/161fab_A_17_(43cm)_Female_Doitsu_Kohaku_[Maruhide]_—_2025WINTER-039.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/2025WINTER-039_600x_53cfd535-b40f-4c4f-9982-a90ba6fd03c9.jpg?v=1736544220,False,43cm,"17""",https://www.champkoi.com/products/2025winter-039,True,True,800.0,9690138050872,"['A:', '17""', '(43cm)', 'Female', 'Doitsu', 'Kohaku', '[Maruhide]', '—', '2025WINTER-039']","['Beni Ginga', 'Doitsu Kohaku', 'Platinum Ogon']",,,"['Beni Ginga', 'Doitsu Kohaku', 'Platinum Ogon']","A: 17"" (43cm) Female Doitsu Kohaku [Maruhide] — 2025WINTER-039",161fab,"A: 17"" (43cm) Female Doitsu Kohaku [Maruhide]",champkoi
,Kanno,Group_Koi,,"['16""', '(41cm)', 'Female', 'Kin', 'Showa', '[Kanno]', '2025WINTER-040']",,,Female,,champkoi_data/49b661_A_16_(41cm)_Female_Kin_Showa_[Kanno]_—_2025WINTER-040.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/2025WINTER-040_600x_a3eb29b5-08e1-4ed8-9e48-b2a9ba1e7224.jpg?v=1736544298,False,41cm,"16""",https://www.champkoi.com/products/2025winter-040,True,True,800.0,9690140934456,"['A:', '16""', '(41cm)', 'Female', 'Kin', 'Showa', '[Kanno]', '—', '2025WINTER-040']","['Kin Showa', 'Kohaku', 'Tancho Sanke']",,,"['Kin Showa', 'Kohaku', 'Tancho Sanke']","A: 16"" (41cm) Female Kin Showa [Kanno] — 2025WINTER-040",49b661,"A: 16"" (41cm) Female Kin Showa [Kanno]",champkoi
,Kanno,Group_Koi,,"['16""', '(41cm)', 'Female', 'Kin', 'Showa', '[Kanno]', '2025WINTER-041']",,,Female,,champkoi_data/adea25_A_16_(41cm)_Female_Kin_Showa_[Kanno]_—_2025WINTER-041.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/2025WINTER-041_600x_fc681c35-1843-4974-85d0-15f9716c872e.jpg?v=1736544410,False,41cm,"16""",https://www.champkoi.com/products/2025winter-041,True,True,800.0,9690144145720,"['A:', '16""', '(41cm)', 'Female', 'Kin', 'Showa', '[Kanno]', '—', '2025WINTER-041']","['Doitsu Kohaku', 'Ki Utsuri', 'Kin Showa']",,,"['Doitsu Kohaku', 'Ki Utsuri', 'Kin Showa']","A: 16"" (41cm) Female Kin Showa [Kanno] — 2025WINTER-041",adea25,"A: 16"" (41cm) Female Kin Showa [Kanno]",champkoi
,Suda,Group_Koi,,"['18""', '(46cm)', 'Female', 'Goshiki', 'Showa', '[Suda]', '2025WINTER-043']",,,Female,,champkoi_data/6f5ddf_A_18_(46cm)_Female_Goshiki_Showa_[Suda]_—_2025WINTER-043.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/2025WINTER-043_600x_442e93d7-f920-45ff-babf-dc74cfbc9cab.jpg?v=1736544527,True,46cm,"18""",https://www.champkoi.com/products/2025winter-043,True,False,800.0,9690149093688,"['A:', '18""', '(46cm)', 'Female', 'Goshiki', 'Showa', '[Suda]', '—', '2025WINTER-043']","['Asagi', 'Goshiki Showa', 'Kin Showa']",,,"['Asagi', 'Goshiki Showa', 'Kin Showa']","A: 18"" (46cm) Female Goshiki Showa [Suda] — 2025WINTER-043",6f5ddf,"A: 18"" (46cm) Female Goshiki Showa [Suda]",champkoi
,Ozumi,Group_Koi,,"['15""', '(38cm)', 'Female', 'Ginrin', 'Asagi', '[Ozumi]', '2025WINTER-047']",,,Female,,champkoi_data/339a28_A_15_(38cm)_Female_Ginrin_Asagi_[Ozumi]_—_2025WINTER-047.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/2025WINTER-047_600x_be29a60f-08ca-4e46-b5bd-2a8f6b2bfa29.jpg?v=1741111142,True,38cm,"15""",https://www.champkoi.com/products/2025winter-047,True,False,800.0,9818563019064,"['A:', '15""', '(38cm)', 'Female', 'Ginrin', 'Asagi', '[Ozumi]', '—', '2025WINTER-047']",['Ginrin Asagi'],,,['Ginrin Asagi'],"A: 15"" (38cm) Female Ginrin Asagi [Ozumi] — 2025WINTER-047",339a28,"A: 15"" (38cm) Female Ginrin Asagi [Ozumi]",champkoi
,,Single_Koi,,"['25B-007', 'Ginrin', 'Showa']",,,,,champkoi_data/ae8a7a_Default_Title_—_25B-007_Ginrin_Showa.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25B-007_600x_6aeea5a0-a230-4c70-96bd-206e3b195416.jpg?v=1741843558,True,,,https://www.champkoi.com/products/25b-007-ginrin-showa,False,False,800.0,9829139022136,"['Default', 'Title', '—', '25B-007', 'Ginrin', 'Showa']",['Ginrin Showa'],,,['Ginrin Showa'],Default Title — 25B-007 Ginrin Showa,ae8a7a,Default Title,champkoi
,,Single_Koi,,"['25D-038', 'Showa']",,,,,champkoi_data/f80b90_Default_Title_—_25D-038_Showa.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25D-038_600x_7d7e8e9a-828f-46d8-8805-380f5ec21279.jpg?v=1745005178,True,,,https://www.champkoi.com/products/25d-038-showa,False,False,800.0,9876551500088,"['Default', 'Title', '—', '25D-038', 'Showa']",['Showa'],,,['Showa'],Default Title — 25D-038 Showa,f80b90,Default Title,champkoi
,,Single_Koi,,"['25D-010', 'Matsukawabuke']",,,,,champkoi_data/47bbf2_Default_Title_—_25D-010_Matsukawabuke.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25D-010_600x_e8c058aa-e777-417f-9c1c-fe6540b5cf2a.jpg?v=1745003711,True,,,https://www.champkoi.com/products/25d-010-matsukawabuke,False,False,900.0,9876545044792,"['Default', 'Title', '—', '25D-010', 'Matsukawabuke']",['Matsukawabuke'],,,['Matsukawabuke'],Default Title — 25D-010 Matsukawabuke,47bbf2,Default Title,champkoi
,,Single_Koi,,"['25D-011', 'Matsukawabuke']",,,,,champkoi_data/056508_Default_Title_—_25D-011_Matsukawabuke.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25D-011_600x_5f8793ae-3980-40bf-a5c2-7c54d351851b.jpg?v=1745003737,True,,,https://www.champkoi.com/products/25d-011-matsukawabuke,False,False,900.0,9876545175864,"['Default', 'Title', '—', '25D-011', 'Matsukawabuke']",['Matsukawabuke'],,,['Matsukawabuke'],Default Title — 25D-011 Matsukawabuke,056508,Default Title,champkoi
,,Single_Koi,,"['25D-023', 'Shiro', 'Utsuri']",,,,,champkoi_data/a12e34_Default_Title_—_25D-023_Shiro_Utsuri.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25D-023_600x_69bc8f5c-cf53-4507-a0c1-23e9b5270e0c.jpg?v=1745004486,True,,,https://www.champkoi.com/products/25d-023-shiro-utsuri,False,False,900.0,9876548550968,"['Default', 'Title', '—', '25D-023', 'Shiro', 'Utsuri']",['Shiro Utsuri'],,,['Shiro Utsuri'],Default Title — 25D-023 Shiro Utsuri,a12e34,Default Title,champkoi
,,Single_Koi,,"['25D-006', 'Beni', 'Ginga']",,,,,champkoi_data/28ae16_Default_Title_—_25D-006_Beni_Ginga.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25D-006_600x_b5c48f98-8fe6-4492-b2fe-c524cf1de532.jpg?v=1745003109,True,,,https://www.champkoi.com/products/25d-006-beni-ginga,False,False,950.0,9876539408696,"['Default', 'Title', '—', '25D-006', 'Beni', 'Ginga']",['Beni Ginga'],,,['Beni Ginga'],Default Title — 25D-006 Beni Ginga,28ae16,Default Title,champkoi
,,Single_Koi,,"['25D-009', 'Tancho', 'Beni', 'Ginga']",,,,,champkoi_data/ca9904_Default_Title_—_25D-009_Tancho_Beni_Ginga.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25D-009_600x_ba10c10e-bf4e-475f-ba16-888b76dfc358.jpg?v=1745003586,True,,,https://www.champkoi.com/products/25d-009-tancho-beni-ginga,False,False,950.0,9876544487736,"['Default', 'Title', '—', '25D-009', 'Tancho', 'Beni', 'Ginga']",['Tancho Beni Ginga'],,,['Tancho Beni Ginga'],Default Title — 25D-009 Tancho Beni Ginga,ca9904,Default Title,champkoi
,,Single_Koi,,"['25D-015', 'Karashigoi', '(Short', 'Body)']",,,,,champkoi_data/3804ac_Default_Title_—_25D-015_Karashigoi_(Short_Body).jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25D-015_600x_e7776c40-76db-43ae-b4ab-fc891ac9ebb5.jpg?v=1745004021,True,Short,,https://www.champkoi.com/products/25d-015-karashigoi-short-body,False,False,950.0,9876546355512,"['Default', 'Title', '—', '25D-015', 'Karashigoi', '(Short', 'Body)']",['Karashigoi (Short Body)'],,,['Karashigoi (Short Body)'],Default Title — 25D-015 Karashigoi (Short Body),3804ac,Default Title,champkoi
,,Single_Koi,,"['25D-030', 'Goshike']",,,,,champkoi_data/7dc19f_Default_Title_—_25D-030_Goshike.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25D-030_600x_b1cb3640-d963-4600-9ad3-9d2903d9bdaf.jpg?v=1745004865,True,,,https://www.champkoi.com/products/25d-030-goshike,False,False,950.0,9876549861688,"['Default', 'Title', '—', '25D-030', 'Goshike']",['Goshike'],,,['Goshike'],Default Title — 25D-030 Goshike,7dc19f,Default Title,champkoi
,,Single_Koi,,"['25D-033', 'Goshike']",,,,,champkoi_data/e67e23_Default_Title_—_25D-033_Goshike.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25D-033_600x_407d21a1-c199-4f4c-9042-3a6051d67e89.jpg?v=1745005027,True,,,https://www.champkoi.com/products/25d-033-goshike,False,False,950.0,9876550582584,"['Default', 'Title', '—', '25D-033', 'Goshike']",['Goshike'],,,['Goshike'],Default Title — 25D-033 Goshike,e67e23,Default Title,champkoi
,,Single_Koi,,"['25D-035', 'Yamato', 'Nishiki']",,,,,champkoi_data/d4dec1_Default_Title_—_25D-035_Yamato_Nishiki.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25D-035_600x_4d63284f-dcc3-44bf-a0bb-79e5caa8761d.jpg?v=1745005097,True,,,https://www.champkoi.com/products/25d-035-yamato-nishiki,False,False,950.0,9876550844728,"['Default', 'Title', '—', '25D-035', 'Yamato', 'Nishiki']",['Yamato Nishiki'],,,['Yamato Nishiki'],Default Title — 25D-035 Yamato Nishiki,d4dec1,Default Title,champkoi
,,Single_Koi,,"['25D-036', 'Kikusui']",,,,,champkoi_data/2c49e9_Default_Title_—_25D-036_Kikusui.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25D-036_600x_22ce1399-6bf2-4dc8-aedd-5cad0d3f2872.jpg?v=1745005127,True,,,https://www.champkoi.com/products/25d-036-kikusui,False,False,950.0,9876551106872,"['Default', 'Title', '—', '25D-036', 'Kikusui']",['Kikusui'],,,['Kikusui'],Default Title — 25D-036 Kikusui,2c49e9,Default Title,champkoi
,,Single_Koi,,"['25D-037', 'Sanke']",,,,,champkoi_data/b7cd4a_Default_Title_—_25D-037_Sanke.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25D-037_600x_be223502-bbd8-40d4-87c8-46e2365773bc.jpg?v=1745005147,True,,,https://www.champkoi.com/products/25d-037-sanke,False,False,950.0,9876551336248,"['Default', 'Title', '—', '25D-037', 'Sanke']",['Sanke'],,,['Sanke'],Default Title — 25D-037 Sanke,b7cd4a,Default Title,champkoi
,,Single_Koi,,"['25D-062', 'Showa']",,,,,champkoi_data/3f141d_Default_Title_—_25D-062_Showa.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25D-062_600x_6c435e21-f2c3-45ab-bd7b-d4d71bec725c.jpg?v=1745110523,True,,,https://www.champkoi.com/products/25d-062-showa,False,False,950.0,9877319876920,"['Default', 'Title', '—', '25D-062', 'Showa']",['Showa'],,,['Showa'],Default Title — 25D-062 Showa,3f141d,Default Title,champkoi
,,Single_Koi,,"['25B-002', 'Ki', 'Bekko']",,,,,champkoi_data/45b6f6_Default_Title_—_25B-002_Ki_Bekko.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25B-002_600x_2ba9cec2-345b-4318-97a6-e15302ae2c5c.jpg?v=1741843005,True,,,https://www.champkoi.com/products/25b-002-ki-bekko,False,False,1000.0,9829075255608,"['Default', 'Title', '—', '25B-002', 'Ki', 'Bekko']",['Ki Bekko'],,,['Ki Bekko'],Default Title — 25B-002 Ki Bekko,45b6f6,Default Title,champkoi
,,Single_Koi,,"['25B-006', 'Ginrin', 'Showa']",,,,,champkoi_data/4089c1_Default_Title_—_25B-006_Ginrin_Showa.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25B-006_600x_277d5d64-08dd-4266-a026-fed8c627c641.jpg?v=1741843523,True,,,https://www.champkoi.com/products/25b-006-ginrin-showa,False,False,1200.0,9829135024440,"['Default', 'Title', '—', '25B-006', 'Ginrin', 'Showa']",['Ginrin Showa'],,,['Ginrin Showa'],Default Title — 25B-006 Ginrin Showa,4089c1,Default Title,champkoi
,,Single_Koi,,"['25D-001', 'Sanke']",,,,,champkoi_data/cd91a5_Default_Title_—_25D-001_Sanke.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25D-001_600x_63f653e2-9bfe-40d8-acde-55c79f25da48.jpg?v=1745001961,True,,,https://www.champkoi.com/products/25d-001-sanke,False,False,1200.0,9876527448376,"['Default', 'Title', '—', '25D-001', 'Sanke']",['Sanke'],,,['Sanke'],Default Title — 25D-001 Sanke,cd91a5,Default Title,champkoi
,,Single_Koi,,"['25D-002', 'Sanke']",,,,,champkoi_data/11c8fa_Default_Title_—_25D-002_Sanke.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25D-002_600x_b8066e18-56b5-4a9c-86ca-c23a852a6110.jpg?v=1745002008,True,,,https://www.champkoi.com/products/25d-002-sanke,False,False,1200.0,9876528005432,"['Default', 'Title', '—', '25D-002', 'Sanke']",['Sanke'],,,['Sanke'],Default Title — 25D-002 Sanke,11c8fa,Default Title,champkoi
,,Single_Koi,,"['25D-003', 'Kohaku']",,,,,champkoi_data/592f2d_Default_Title_—_25D-003_Kohaku.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25D-003_600x_99aeb250-ce11-46d7-a7a4-6517655f7b23.jpg?v=1745002037,True,,,https://www.champkoi.com/products/25d-003-kohaku,False,False,1200.0,9876528365880,"['Default', 'Title', '—', '25D-003', 'Kohaku']",['Kohaku'],,,['Kohaku'],Default Title — 25D-003 Kohaku,592f2d,Default Title,champkoi
,,Single_Koi,,"['25D-005', 'Ginrin', 'Matsukawabuke']",,,,,champkoi_data/41c635_Default_Title_—_25D-005_Ginrin_Matsukawabuke.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25D-005_600x_93926412-395f-49dd-9377-71ebbebc1cd3.jpg?v=1745002386,True,,,https://www.champkoi.com/products/25d-005-ginrin-matsukawabuke,False,False,1200.0,9876532330808,"['Default', 'Title', '—', '25D-005', 'Ginrin', 'Matsukawabuke']",['Ginrin Matsukawabuke'],,,['Ginrin Matsukawabuke'],Default Title — 25D-005 Ginrin Matsukawabuke,41c635,Default Title,champkoi
,,Single_Koi,,"['25D-008', 'Beni', 'Ginga']",,,,,champkoi_data/3c471e_Default_Title_—_25D-008_Beni_Ginga.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25D-008_600x_4424c293-b514-4537-ad80-ea05a833cd45.jpg?v=1745003444,True,,,https://www.champkoi.com/products/25d-008-beni-ginga,False,False,1200.0,9876543013176,"['Default', 'Title', '—', '25D-008', 'Beni', 'Ginga']",['Beni Ginga'],,,['Beni Ginga'],Default Title — 25D-008 Beni Ginga,3c471e,Default Title,champkoi
,,Single_Koi,,"['25D-057', 'Sanke']",,,,,champkoi_data/507caf_Default_Title_—_25D-057_Sanke.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25D-057_600x_a8157fa6-3284-42f9-a422-74dfbad15958.jpg?v=1745110187,True,,,https://www.champkoi.com/products/25d-057-sanke,False,False,1200.0,9877319254328,"['Default', 'Title', '—', '25D-057', 'Sanke']",['Sanke'],,,['Sanke'],Default Title — 25D-057 Sanke,507caf,Default Title,champkoi
,,Single_Koi,,"['25D-061', 'Ginrin', 'Goshike']",,,,,champkoi_data/271751_Default_Title_—_25D-061_Ginrin_Goshike.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25D-061_600x_0dfb5971-9cdd-466c-a7e9-da8955413842.jpg?v=1745110488,True,,,https://www.champkoi.com/products/25d-061-ginrin-goshike,False,False,1200.0,9877319811384,"['Default', 'Title', '—', '25D-061', 'Ginrin', 'Goshike']",['Ginrin Goshike'],,,['Ginrin Goshike'],Default Title — 25D-061 Ginrin Goshike,271751,Default Title,champkoi
,,Single_Koi,,"['25A-006', 'Golden', 'Corn']",,,,,champkoi_data/80180f_Default_Title_—_25A-006_Golden_Corn.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25A-006_600x_1f9bbf8b-36a4-4730-b37f-0ba5c36b13b8.jpg?v=1738956174,True,,,https://www.champkoi.com/products/25a-006-golden-corn,False,False,1400.0,9719154704696,"['Default', 'Title', '—', '25A-006', 'Golden', 'Corn']",['Golden Corn'],,,['Golden Corn'],Default Title — 25A-006 Golden Corn,80180f,Default Title,champkoi
,,Single_Koi,,"['25A-009', 'Golden', 'Corn']",,,,,champkoi_data/66c03e_Default_Title_—_25A-009_Golden_Corn.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25A-009_600x_29cbd21e-032d-4e94-bd04-4e50dff3e0b1.jpg?v=1738956298,True,,,https://www.champkoi.com/products/25a-009-golden-corn,False,False,1400.0,9719215227192,"['Default', 'Title', '—', '25A-009', 'Golden', 'Corn']",['Golden Corn'],,,['Golden Corn'],Default Title — 25A-009 Golden Corn,66c03e,Default Title,champkoi
,,Single_Koi,,"['25A-010', 'Golden', 'Corn']",,,,,champkoi_data/b7e325_Default_Title_—_25A-010_Golden_Corn.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25A-010_600x_a5f486dc-4e9b-4dd8-8e60-11478035305d.jpg?v=1738956336,True,,,https://www.champkoi.com/products/25a-010-golden-corn,False,False,1400.0,9719232201016,"['Default', 'Title', '—', '25A-010', 'Golden', 'Corn']",['Golden Corn'],,,['Golden Corn'],Default Title — 25A-010 Golden Corn,b7e325,Default Title,champkoi
,,Single_Koi,,"['25A-014', 'Golden', 'Corn']",,,,,champkoi_data/7f6d4e_Default_Title_—_25A-014_Golden_Corn.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25A-014_600x_7edb2cef-07f4-4693-86b2-3b24fe65af5e.jpg?v=1738956595,True,,,https://www.champkoi.com/products/25a-014-golden-corn,False,False,1400.0,9719343350072,"['Default', 'Title', '—', '25A-014', 'Golden', 'Corn']",['Golden Corn'],,,['Golden Corn'],Default Title — 25A-014 Golden Corn,7f6d4e,Default Title,champkoi
,,Single_Koi,,"['25A-015', 'Golden', 'Corn']",,,,,champkoi_data/82602c_Default_Title_—_25A-015_Golden_Corn.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25A-015_600x_53d5094f-7ca7-4356-bf26-769c7816b21f.jpg?v=1738956631,True,,,https://www.champkoi.com/products/25a-015-golden-corn,False,False,1400.0,9719358259512,"['Default', 'Title', '—', '25A-015', 'Golden', 'Corn']",['Golden Corn'],,,['Golden Corn'],Default Title — 25A-015 Golden Corn,82602c,Default Title,champkoi
,,Single_Koi,,"['25D-007', 'Aragoke', 'Beni', 'Kikokuryu']",,,,,champkoi_data/9edab1_Default_Title_—_25D-007_Aragoke_Beni_Kikokuryu.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25D-007_600x_78b53697-269c-4206-9d0d-011a19d64b7f.jpg?v=1745003371,True,,,https://www.champkoi.com/products/25d-007-aragoke-beni-kikokuryu,False,False,1400.0,9876542259512,"['Default', 'Title', '—', '25D-007', 'Aragoke', 'Beni', 'Kikokuryu']",['Aragoke Beni Kikokuryu'],,,['Aragoke Beni Kikokuryu'],Default Title — 25D-007 Aragoke Beni Kikokuryu,9edab1,Default Title,champkoi
,,Single_Koi,,"['25D-029', 'Showa']",,,,,champkoi_data/ae011c_Default_Title_—_25D-029_Showa.jpg,https://cdn.shopify.com/s/files/1/0749/6132/2296/files/25D-029_600x_659fb70b-a8fc-480c-9853-fcafae92a5f6.jpg?v=1745004793,True,,,https://www.champkoi.com/products/25d-029-ginrin-showa,False,False,1400.0,9876549632312,"['Default', 'Title', '—', '25D-029', 'Showa']",['Ginrin Showa'],,,['Ginrin Showa'],Default Title — 25D-029 Showa,ae011c,Default Title,champkoi
