image_path,tags,uuid,length,price_length,cleaned_price
grandkoi_data/f07a88_Gin Rin Showa.jpg,"['Gin', 'Rin', 'Showa']",f07a88,28.0,9,8999.0
grandkoi_data/c97f9b_Maruten Showa.jpg,"['Maruten', 'Showa']",c97f9b,29.0,10,12999.0
grandkoi_data/95affb_Hi Utsuri- SOLD.jpg,"['Hi', 'Utsuri']",95affb,15.0,9,1799.0
grandkoi_data/f5bc88_Hi Utsuri.jpg,"['Hi', 'Utsuri']",f5bc88,24.0,9,1999.0
grandkoi_data/87b015_Hi Utsuri.jpg,"['Hi', 'Utsuri']",87b015,19.0,9,1799.0
grandkoi_data/45b018_Hi Utsuri.jpg,"['Hi', 'Utsuri']",45b018,21.0,9,1799.0
grandkoi_data/add9de_Hi Utsuri.jpg,"['Hi', 'Utsuri']",add9de,19.0,9,1799.0
grandkoi_data/859ddc_Gin Rin Showa.jpg,"['Gin', 'Rin', 'Showa']",859ddc,16.0,9,1999.0
grandkoi_data/01ceca_Gin Rin Showa.jpg,"['Gin', 'Rin', 'Showa']",01ceca,16.0,9,1899.0
grandkoi_data/fc55eb_Gin Rin Kohaku.jpg,"['Gin', 'Rin', 'Kohaku']",fc55eb,16.0,9,1699.0
grandkoi_data/f42e56_Gin Rin Showa.jpg,"['Gin', 'Rin', 'Showa']",f42e56,17.0,9,1899.0
grandkoi_data/b92725_Gin Rin Showa.jpg,"['Gin', 'Rin', 'Showa']",b92725,22.0,9,2499.0
grandkoi_data/fdc5fd_Gin Rin Kohaku.jpg,"['Gin', 'Rin', 'Kohaku']",fdc5fd,19.0,9,1899.0
grandkoi_data/e1aa6f_Gin Rin Showa.jpg,"['Gin', 'Rin', 'Showa']",e1aa6f,17.0,9,1799.0
grandkoi_data/5ed056_Gin Rin Sanke.jpg,"['Gin', 'Rin', 'Sanke']",5ed056,18.0,9,1699.0
grandkoi_data/cde64e_Gin Rin Showa.jpg,"['Gin', 'Rin', 'Showa']",cde64e,17.0,9,1899.0
grandkoi_data/734723_Gin Rin Showa.jpg,"['Gin', 'Rin', 'Showa']",734723,15.0,9,1999.0
grandkoi_data/6fe2b4_Gin Rin Showa.jpg,"['Gin', 'Rin', 'Showa']",6fe2b4,19.0,9,1999.0
grandkoi_data/55b088_Gin Rin Showa.jpg,"['Gin', 'Rin', 'Showa']",55b088,21.0,9,2499.0
grandkoi_data/10610d_Gin Rin Showa.jpg,"['Gin', 'Rin', 'Showa']",10610d,25.0,9,2499.0
grandkoi_data/680308_Shusui.jpeg,['Shusui'],680308,27.0,9,8999.0
grandkoi_data/73adc3_Kohaku.jpeg,['Kohaku'],73adc3,27.0,9,7999.0
grandkoi_data/ab96d6_Showa.jpeg,['Showa'],ab96d6,30.0,10,14999.0
grandkoi_data/4ea2dd_Sanke.jpeg,['Sanke'],4ea2dd,28.0,9,4499.0
grandkoi_data/311f25_Copper Gin Rin Asagi.jpeg,"['Copper', 'Gin', 'Rin', 'Asagi']",311f25,27.0,9,3999.0
grandkoi_data/c09ef6_Hi Utsuri.jpeg,"['Hi', 'Utsuri']",c09ef6,21.0,9,1999.0
grandkoi_data/ff8fb4_Goshiki.jpeg,['Goshiki'],ff8fb4,20.0,9,1999.0
grandkoi_data/c1edf0_Kawarimono.jpeg,['Kawarimono'],c1edf0,20.0,9,1999.0
grandkoi_data/927b52_Maruten Doitsu Showa.jpeg,"['Maruten', 'Doitsu', 'Showa']",927b52,20.0,9,2299.0
grandkoi_data/bddae1_Doitsu Showa.jpeg,"['Doitsu', 'Showa']",bddae1,21.0,9,1999.0
grandkoi_data/7d0abd_Kabuto.jpeg,['Kabuto'],7d0abd,24.0,9,2999.0
grandkoi_data/9c10f0_Beni Kumonryu.jpeg,"['Beni', 'Kumonryu']",9c10f0,17.0,9,1799.0
grandkoi_data/c1cd15_Ki Kikokuryu.jpeg,"['Ki', 'Kikokuryu']",c1cd15,21.0,9,1699.0
grandkoi_data/5fee89_Beni Kikokuryu.jpeg,"['Beni', 'Kikokuryu']",5fee89,19.0,7,999.0
grandkoi_data/01ca79_Gin Rin Kohaku.jpeg,"['Gin', 'Rin', 'Kohaku']",01ca79,30.0,10,12999.0
grandkoi_data/6ef84b_Gin Rin Shiro Utsuri.jpeg,"['Gin', 'Rin', 'Shiro', 'Utsuri']",6ef84b,22.0,9,2999.0
grandkoi_data/53f19e_Gin Rin Showa.jpeg,"['Gin', 'Rin', 'Showa']",53f19e,25.0,9,2499.0
grandkoi_data/41f928_Gin Rin Showa.jpeg,"['Gin', 'Rin', 'Showa']",41f928,20.0,9,2999.0
grandkoi_data/32e3d5_Gin Rin Showa.jpeg,"['Gin', 'Rin', 'Showa']",32e3d5,18.0,9,1599.0
grandkoi_data/d4f561_Gin Rin Showa.jpeg,"['Gin', 'Rin', 'Showa']",d4f561,22.0,9,2699.0
grandkoi_data/92ef56_Gin Rin Showa.jpeg,"['Gin', 'Rin', 'Showa']",92ef56,24.0,9,2499.0
grandkoi_data/d880ba_Gin Rin Showa.jpeg,"['Gin', 'Rin', 'Showa']",d880ba,20.0,9,2499.0
grandkoi_data/d2fc73_Gin Rin Showa.jpeg,"['Gin', 'Rin', 'Showa']",d2fc73,20.0,9,2499.0
grandkoi_data/ae445f_Kumonryu.png,['Kumonryu'],ae445f,24.0,9,6999.0
grandkoi_data/74354d_Kohaku- SOLD.jpg,['Kohaku'],74354d,34.0,10,24999.0
grandkoi_data/95b505_Kohaku.jpg,['Kohaku'],95b505,33.0,10,24999.0
grandkoi_data/94bfe4_Karashigoi.jpeg,['Karashigoi'],94bfe4,30.0,9,6999.0
grandkoi_data/81b417_Yamabuki.jpeg,['Yamabuki'],81b417,33.0,10,12999.0
grandkoi_data/fd85a7_Yamabuki.jpeg,['Yamabuki'],fd85a7,32.0,10,11999.0
grandkoi_data/36326f_Tancho Kohaku.jpeg,"['Tancho', 'Kohaku']",36326f,30.0,10,16999.0
grandkoi_data/5c40fd_Tancho Kohaku.jpeg,"['Tancho', 'Kohaku']",5c40fd,30.0,10,16999.0
grandkoi_data/545fe4_Tancho Kohaku.jpeg,"['Tancho', 'Kohaku']",545fe4,29.0,9,4999.0
grandkoi_data/54cbed_Ginrin Hi Utsuri.jpeg,"['Ginrin', 'Hi', 'Utsuri']",54cbed,31.0,9,8999.0
grandkoi_data/04ad38_Ginrin Showa.jpeg,"['Ginrin', 'Showa']",04ad38,27.0,9,3999.0
grandkoi_data/ccf807_Ginrin Shiro Utsuri.png,"['Ginrin', 'Shiro', 'Utsuri']",ccf807,27.0,9,6999.0
grandkoi_data/687f8d_Ginrin Hi Utsuri.jpeg,"['Ginrin', 'Hi', 'Utsuri']",687f8d,29.0,9,7999.0
grandkoi_data/01b0ce_Ginrin Hi Utsuri.jpeg,"['Ginrin', 'Hi', 'Utsuri']",01b0ce,30.0,9,7999.0
grandkoi_data/89b3f4_Ginrin Shiro Utsuri.png,"['Ginrin', 'Shiro', 'Utsuri']",89b3f4,28.0,9,7999.0
grandkoi_data/2dcd4d_Ginrin Hi Utsuri.jpeg,"['Ginrin', 'Hi', 'Utsuri']",2dcd4d,31.0,9,7999.0
grandkoi_data/5cc48c_Ginrin Shiro Utsuri.png,"['Ginrin', 'Shiro', 'Utsuri']",5cc48c,31.0,9,7999.0
grandkoi_data/018ef5_Doitsu Karashigoi.jpeg,"['Doitsu', 'Karashigoi']",018ef5,26.0,9,4499.0
grandkoi_data/3ddb61_Doitsu Karashigoi.jpeg,"['Doitsu', 'Karashigoi']",3ddb61,28.0,9,4999.0
grandkoi_data/ff52f4_Mizuho Ogan.png,"['Mizuho', 'Ogan']",ff52f4,27.0,9,3999.0
grandkoi_data/68e13a_Doitsu Kigoi.jpeg,"['Doitsu', 'Kigoi']",68e13a,25.0,9,4499.0
grandkoi_data/6f904d_Doitsu Kigoi.jpeg,"['Doitsu', 'Kigoi']",6f904d,27.0,9,4499.0
grandkoi_data/7ff627_Gin Rin Kigoi.jpeg,"['Gin', 'Rin', 'Kigoi']",7ff627,25.0,9,5499.0
grandkoi_data/b07249_Gin Rin Karashigoi.jpeg,"['Gin', 'Rin', 'Karashigoi']",b07249,26.0,9,5999.0
grandkoi_data/d7f7bf_Mizuho Ogan.png,"['Mizuho', 'Ogan']",d7f7bf,27.0,9,3999.0
grandkoi_data/10f25e_Gin Rin Karashigoi.jpeg,"['Gin', 'Rin', 'Karashigoi']",10f25e,27.0,9,5999.0
grandkoi_data/13e185_Gin Rin Kigoi.jpeg,"['Gin', 'Rin', 'Kigoi']",13e185,27.0,9,5449.0
grandkoi_data/42349f_Gin Rin Benigoi.jpeg,"['Gin', 'Rin', 'Benigoi']",42349f,33.0,10,14999.0
grandkoi_data/ba9263_Gin Rin Benigoi.jpeg,"['Gin', 'Rin', 'Benigoi']",ba9263,29.0,9,7999.0
grandkoi_data/5e144c_Gin Rin Benigoi.jpeg,"['Gin', 'Rin', 'Benigoi']",5e144c,28.0,9,6999.0
grandkoi_data/0fc132_Gin Rin Benigoi.png,"['Gin', 'Rin', 'Benigoi']",0fc132,28.0,9,6999.0
grandkoi_data/f1b874_Kujaku.png,['Kujaku'],f1b874,26.0,9,6999.0
grandkoi_data/5887fb_Doitsu Kigoi.png,"['Doitsu', 'Kigoi']",5887fb,30.0,10,15999.0
grandkoi_data/170b52_Maruten Showa.png,"['Maruten', 'Showa']",170b52,30.0,10,15999.0
grandkoi_data/439f8d_Maruten Kohaku.png,"['Maruten', 'Kohaku']",439f8d,30.0,10,16999.0
grandkoi_data/d86dd4_Maruten Kujaku.png,"['Maruten', 'Kujaku']",d86dd4,32.0,10,11999.0
grandkoi_data/d7a183_Goromo.png,['Goromo'],d7a183,26.0,9,4999.0
grandkoi_data/228c69_Kohaku.png,['Kohaku'],228c69,26.0,10,10999.0
grandkoi_data/91f4ba_Showa.png,['Showa'],91f4ba,28.0,10,11999.0
grandkoi_data/91bffe_Gin Rin Karashigoi.png,"['Gin', 'Rin', 'Karashigoi']",91bffe,28.0,9,5999.0
grandkoi_data/334d27_Gin Rin Kohaku.png,"['Gin', 'Rin', 'Kohaku']",334d27,26.0,9,6999.0
grandkoi_data/c612c3_Tancho Sanke.png,"['Tancho', 'Sanke']",c612c3,24.0,9,4999.0
grandkoi_data/22bb9a_Kohaku.png,['Kohaku'],22bb9a,27.0,10,10999.0
grandkoi_data/107a90_Maruten Kohaku.png,"['Maruten', 'Kohaku']",107a90,27.0,9,9999.0
grandkoi_data/a0bfd8_Kohaku.png,['Kohaku'],a0bfd8,22.0,9,3999.0
grandkoi_data/26119b_Kohaku.png,['Kohaku'],26119b,27.0,9,3999.0
grandkoi_data/b1bce9_Kawarimono.png,['Kawarimono'],b1bce9,24.0,9,4999.0
grandkoi_data/c408aa_Gin Rin Hariwake.png,"['Gin', 'Rin', 'Hariwake']",c408aa,21.0,9,2499.0
grandkoi_data/8c8e20_Gin Rin Showa.png,"['Gin', 'Rin', 'Showa']",8c8e20,25.0,9,5999.0
grandkoi_data/35b063_Doitsu Gin.png,"['Doitsu', 'Gin']",35b063,29.0,9,7999.0
grandkoi_data/c68630_Kujaku.png,['Kujaku'],c68630,18.0,7,999.0
grandkoi_data/2c3337_Kujaku.png,['Kujaku'],2c3337,17.0,7,799.0
grandkoi_data/1c5ab3_Beni Kikokuryu.png,"['Beni', 'Kikokuryu']",1c5ab3,24.0,9,4999.0
grandkoi_data/0d122e_Showa- High Quality.png,['Showa'],0d122e,27.0,10,10999.0
grandkoi_data/007f45_Gin Rin Showa- High Quality.png,"['Gin', 'Rin', 'Showa']",007f45,26.0,9,6999.0
grandkoi_data/4f4db7_Gin Rin Sanke High Quality.png,"['Gin', 'Rin', 'Sanke']",4f4db7,27.0,9,5999.0
grandkoi_data/62223d_Goromo- High Quality.png,['Goromo'],62223d,25.0,9,5999.0
grandkoi_data/33863b_Beni Kumonryu.png,"['Beni', 'Kumonryu']",33863b,16.0,9,1899.0
grandkoi_data/34a45e_Beni Kumonryu.png,"['Beni', 'Kumonryu']",34a45e,18.0,9,1999.0
grandkoi_data/30af6d_Doitsu Kohaku- High Quality.png,"['Doitsu', 'Kohaku']",30af6d,24.0,9,4499.0
grandkoi_data/ac7d29_Kujaku.png,['Kujaku'],ac7d29,29.0,9,9999.0
grandkoi_data/44e8ea_Gin Rin Hi Hutsuri.png,"['Gin', 'Rin', 'Hi', 'Hutsuri']",44e8ea,29.0,9,8999.0
grandkoi_data/5e4547_Gin Rin Benigoi.png,"['Gin', 'Rin', 'Benigoi']",5e4547,25.0,9,4999.0
grandkoi_data/3f3f85_Gin Rin Benigoi.png,"['Gin', 'Rin', 'Benigoi']",3f3f85,26.0,9,4999.0
grandkoi_data/53aa6d_Gin Rin Hi Utsuri.png,"['Gin', 'Rin', 'Hi', 'Utsuri']",53aa6d,25.0,9,4999.0
grandkoi_data/fce98e_Beni Kikokuryu.png,"['Beni', 'Kikokuryu']",fce98e,24.0,9,4499.0
grandkoi_data/4836eb_Nijikawa Professional 7MM  Pellet-44 lbs.png,"['Nijikawa', 'Professional', '7MM', 'Pellet-44', 'lbs']",4836eb,25.0,7,300.0
grandkoi_data/9773ab_Gin Rin Showa.png,"['Gin', 'Rin', 'Showa']",9773ab,22.0,9,2599.0
grandkoi_data/ce8cb2_Gin Rin Aigoromo- High Quality.png,"['Gin', 'Rin', 'Aigoromo']",ce8cb2,30.0,9,4449.0
grandkoi_data/2a444d_Gin Rin Goshiki- High Quality.png,"['Gin', 'Rin', 'Goshiki']",2a444d,25.0,9,3999.0
grandkoi_data/6d337b_Gin Rin Goshiki- High Quality.png,"['Gin', 'Rin', 'Goshiki']",6d337b,22.0,9,4449.0
grandkoi_data/7f1f60_Goshiki High Quality.png,['Goshiki'],7f1f60,25.0,9,4500.0
grandkoi_data/9d9f8e_Gin Rin Sanke High Quality.png,"['Gin', 'Rin', 'Sanke']",9d9f8e,23.0,9,4500.0
grandkoi_data/c962ee_Gin Rin Sanke High Quality.png,"['Gin', 'Rin', 'Sanke']",c962ee,26.0,9,4500.0
grandkoi_data/1f8f92_Showa High Quality.png,['Showa'],1f8f92,23.0,9,3500.0
kloubec_data/7150be_14_Doitsu_Yamato_Nishiki_Koi_#K5429(P2).jpg,"['Doitsu', 'Yamato', 'Nishiki']",7150be,14.0,6,299.99
kloubec_data/7ef4a6_11_Kin_Ki_Utsuri_Butterfly_Koi_#K5427(X15).jpg,"['Kin', 'Ki', 'Utsuri', 'Butterfly']",7ef4a6,11.0,6,299.99
kloubec_data/c52abb_13_Chagoi_Butterfly_Koi_#K5426(X15).jpg,"['Chagoi', 'Butterfly']",c52abb,13.0,6,299.99
kloubec_data/f54b07_12_Skye_Butterfly_Koi_#K5425(X15).jpg,['Butterfly'],f54b07,12.0,6,299.99
kloubec_data/434280_11.5_Doitsu_Hariwake_Butterfly_Koi_#K5423(X15).jpg,"['Doitsu', 'Hariwake', 'Butterfly']",434280,11.5,6,299.99
kloubec_data/6e8f74_10.5_Shusui_Butterfly_Koi_#B5420(X2).jpg,"['Shusui', 'Butterfly']",6e8f74,10.5,6,249.99
kloubec_data/8d294a_9.5_Beni_Kikokuryu_Koi_#K5417(X2).jpg,"['Beni', 'Kikokuryu']",8d294a,9.5,6,299.99
kloubec_data/933aba_7.5_Doitsu_Sanke_Koi_#K5416(X2).jpg,"['Doitsu', 'Sanke']",933aba,7.5,5,79.99
kloubec_data/fc2009_7.5_Matsuba_Butterfly_Koi_#K5415(X2).jpg,"['Matsuba', 'Butterfly']",fc2009,7.5,5,99.99
kloubec_data/610e5d_11_Lucky_Penny_Doitsu_Nezu_Ogon_Butterfly_Koi_#K5413(X2).jpg,"['Penny""', 'Doitsu', 'Nezu', 'Ogon', 'Butterfly']",610e5d,11.0,6,299.99
kloubec_data/1ffbf8_11_Kin_Matsuba_Butterfly_Koi_#K5412(X2).jpg,"['Kin', 'Matsuba', 'Butterfly']",1ffbf8,11.0,6,299.99
kloubec_data/40c441_10_Gin_Rin_Platinum_Ogon_Butterfly_Koi_#K5411(X2).jpg,"['Gin', 'Rin', 'Platinum', 'Ogon', 'Butterfly']",40c441,10.0,6,999.99
kloubec_data/11d663_7_Kigoi_Koi_#K549(X1).jpg,['Kigoi'],11d663,7.0,5,79.99
kloubec_data/859dad_9_Kumonryu_Koi_#K546(X1).jpg,['Kumonryu'],859dad,9.0,6,299.99
kloubec_data/6a43de_10.5_Doitsu_Nezu_Ogon_Butterfly_Koi_#B545(X1).jpg,"['Doitsu', 'Nezu', 'Ogon', 'Butterfly']",6a43de,10.5,6,299.99
kloubec_data/8a541a_7_Dove_Soragoi_Koi_#K543(X1).jpg,['Soragoi'],8a541a,7.0,5,79.99
kloubec_data/2da1e8_10_Halo_Gin_Rin_Platinum_Ogon_Butterfly_Koi_#K543(X1).jpg,"['Gin', 'Rin', 'Platinum', 'Ogon', 'Butterfly']",2da1e8,10.0,6,899.99
kloubec_data/9acd30_7.5_Showa_Butterfly_Koi_#K542(X1).jpg,"['Showa', 'Butterfly']",9acd30,7.5,6,149.99
kloubec_data/7b8545_7_Showa_Koi_#K541(X1).jpg,['Showa'],7b8545,7.0,5,79.99
kloubec_data/1cf63d_8_Gin_Rin_Hariwake_Butterfly_Koi_#J4243(P4).jpg,"['Gin', 'Rin', 'Hariwake', 'Butterfly']",1cf63d,8.0,6,199.99
kloubec_data/b58116_11_Doitsu_Sanke_Butterfly_Koi_#J4247(P4).jpg,"['Doitsu', 'Sanke', 'Butterfly']",b58116,11.0,6,299.99
kloubec_data/031e27_13.5_Metallic_Beni_Kikokuryu_Butterfly_Koi_#J4249(P4).jpg,"['Beni', 'Kikokuryu', 'Butterfly']",031e27,13.5,6,499.99
kloubec_data/0c1414_11_Spot_Chagoi_Butterfly_Koi_#J42412(P4).jpg,"['Chagoi', 'Butterfly']",0c1414,11.0,6,299.99
kloubec_data/c9eef7_10.5_Beni_Kikokuryu_Butterfly_Koi_#J42413(P4).jpg,"['Beni', 'Kikokuryu', 'Butterfly']",c9eef7,10.5,6,249.99
kloubec_data/5f55ce_6_Doitsu_Lemon_Hariwake_Koi_#J42418(P6).jpg,"['Doitsu', 'Lemon', 'Hariwake']",5f55ce,6.0,6,129.99
kloubec_data/d94e3b_7.5_Ogon_Koi_#J42419(P6).jpg,['Ogon'],d94e3b,7.5,6,149.99
kloubec_data/019808_5.5_Chagoi_Koi_#J42420(P6).jpg,['Chagoi'],019808,5.5,5,99.99
kloubec_data/93eb3a_7_Hikari_Utsuri_Butterfly_Koi_#J42423(P6).jpg,"['Hikari', 'Utsuri', 'Butterfly']",93eb3a,7.0,6,129.99
kloubec_data/bfbd5d_7_Kigoi_Koi_#L3785(P10).jpg,['Kigoi'],bfbd5d,7.0,5,99.99
kloubec_data/735a5c_7_Kujaku_Butterfly_Koi_#L3771(P10).jpg,"['Kujaku', 'Butterfly']",735a5c,7.0,6,109.99
kloubec_data/8ce09e_6_Showa_Koi_#L3768(P10).jpg,['Showa'],8ce09e,6.0,6,109.99
kloubec_data/b65b11_6.5_Kohaku_Koi_#L3749(P10).jpg,['Kohaku'],b65b11,6.5,5,89.99
kloubec_data/3a4226_6.5_Kikokuryu_Koi_#L3745(P10).jpg,['Kikokuryu'],3a4226,6.5,5,99.99
kloubec_data/fa3be4_7.5_Doitsu_Hariwake_Koi_#L3736(P10).jpg,"['Doitsu', 'Hariwake']",fa3be4,7.5,5,79.99
kloubec_data/93480f_9_Sanke_Butterfly_Koi_#L3720(P1).jpg,"['Sanke', 'Butterfly']",93480f,9.0,6,249.99
kloubec_data/7b0fa7_9.5_Yamabuki_Ogon_Butterfly_Koi_#L3697(P1).jpg,"['Yamabuki', 'Ogon', 'Butterfly']",7b0fa7,9.5,6,149.99
kloubec_data/0899ca_13_Yamabuki_Ogon_Koi_#L3696(P1).jpg,"['Yamabuki', 'Ogon']",0899ca,13.0,6,179.99
kloubec_data/a6a5b7_12.5_Kigoi_Koi_#L3692(P1).jpg,['Kigoi'],a6a5b7,12.5,6,149.99
kloubec_data/0c078a_11.5_Kohaku_Koi_#L3675(P1).jpg,['Kohaku'],0c078a,11.5,6,299.99
kloubec_data/8938f9_8_Kohaku_Butterfly_Koi_#J41821(X21).jpg,"['Kohaku', 'Butterfly']",8938f9,8.0,6,199.99
kloubec_data/82ffdf_8_Scarlet_Doitsu_Koi_#J41825(X21).jpg,['Doitsu'],82ffdf,8.0,6,199.99
kloubec_data/7e3e4d_10_Lily_Doitsu_Platinum_Ogon_Butterfly_Koi_#J41823(X21).jpg,"['Doitsu', 'Platinum', 'Ogon', 'Butterfly']",7e3e4d,10.0,6,599.99
kloubec_data/15a495_7_Doitsu_Aka_Bekko_Koi_#J41824(X21).jpg,"['Doitsu', 'Aka', 'Bekko']",15a495,7.0,6,149.99
kloubec_data/e6e2a4_9_Gin_Shiro_Bekko_Butterfly_Koi_#J41814(E3).jpg,"['Gin', 'Shiro', 'Bekko', 'Butterfly']",e6e2a4,9.0,6,249.99
kloubec_data/ba9e3b_7_Nova_Gin_Rin_Shiro_Muji_Koi_#J41813(E3).jpg,"['Gin', 'Rin', 'Shiro', 'Muji']",ba9e3b,7.0,6,199.99
kloubec_data/f8cf07_17_Doitsu_Koi_#K3827(M18).jpg,['Doitsu'],f8cf07,17.0,6,459.99
kloubec_data/3a8011_11_Doitsu_Yamato_Nishiki_Koi_#K1411(M14).jpg,"['Doitsu', 'Yamato', 'Nishiki']",3a8011,11.0,6,599.99
kloubec_data/38955a_12.5_Goromo_Koi_#K1431(M14).jpg,['Goromo'],38955a,12.5,6,499.99
kloubec_data/349499_12_Doitsu_Yamato_Nishiki_Koi_#K1461(M14).jpg,"['Doitsu', 'Yamato', 'Nishiki']",349499,12.0,6,699.99
kloubec_data/efa6e4_12_Kujaku_Koi_#K14111(M14).jpg,['Kujaku'],efa6e4,12.0,6,499.99
kloubec_data/2ade91_16_Kujaku_Butterfly_Koi_#B14131(M14).jpg,"['Kujaku', 'Butterfly']",2ade91,16.0,6,599.99
kloubec_data/9872bd_12_Doitsu_Yamato_Nishiki_Koi_#K14141(M14).jpg,"['Doitsu', 'Yamato', 'Nishiki']",9872bd,12.0,6,349.99
kloubec_data/3f3187_11.5_Beni_Kikokuryu_Koi_#K1521(M14).jpg,"['Beni', 'Kikokuryu']",3f3187,11.5,6,799.99
kloubec_data/ac4071_10.5_Kikokuryu_Koi_#K1531(M14).jpg,['Kikokuryu'],ac4071,10.5,6,399.99
kloubec_data/16c288_15_Kujaku_Butterfly_Koi_#K1541(M14).jpg,"['Kujaku', 'Butterfly']",16c288,15.0,6,699.99
kloubec_data/2d6099_13_Kikusui_Koi_#K1581(M14).jpg,['Kikusui'],2d6099,13.0,6,499.99
kloubec_data/00f535_11_Angelic_Gin_Rin_Ogon_Butterfly_Koi_#K15141(M14).jpg,"['Gin', 'Rin', 'Ogon', 'Butterfly']",00f535,11.0,6,999.99
kloubec_data/a5809b_10_Kin_Ki_Utsuri_Koi_#K15151(M14).jpg,"['Kin', 'Ki', 'Utsuri']",a5809b,10.0,6,359.99
kloubec_data/443cd6_14_Doitsu_Yamato_Nishiki_Koi_#K15171(M14).jpg,"['Doitsu', 'Yamato', 'Nishiki']",443cd6,14.0,6,399.99
kloubec_data/924b14_11.5_Kinsui_Koi_#K15191(M14).jpg,['Kinsui'],924b14,11.5,6,699.99
kloubec_data/a59a03_17_Kigoi_Butterfly_Koi_#K15211(M14).jpg,"['Kigoi', 'Butterfly']",a59a03,17.0,6,699.99
kloubec_data/c7d64e_13.5_Root_Beer_Chagoi_Koi_#K15221(M14).jpg,"['Root', 'Beer', 'Chagoi']",c7d64e,13.5,6,499.99
kloubec_data/536f25_12_Hi_Utsuri_Aragoke_Koi_#K15231(M14).jpg,"['Hi', 'Utsuri', 'Aragoke']",536f25,12.0,6,599.99
kloubec_data/824224_19_Beni_Kikokuryu_Koi_#K15241(M14).jpg,"['Beni', 'Kikokuryu']",824224,19.0,6,699.99
kloubec_data/54bff8_9_Shiro_Utsuri_Koi_#K15251(M14).jpg,"['Shiro', 'Utsuri']",54bff8,9.0,6,199.99
kloubec_data/2da47d_14_Doitsu_Kohaku_Koi_#K1711(M14).jpg,"['Doitsu', 'Kohaku']",2da47d,14.0,6,899.99
kloubec_data/3a4bcb_12_Kohaku_Koi_#K1751(M14).jpg,['Kohaku'],3a4bcb,12.0,6,399.99
kloubec_data/845cad_13_Gin_Rin_Kohaku_Koi_#K1781(M14).jpg,"['Gin', 'Rin', 'Kohaku']",845cad,13.0,6,499.99
kloubec_data/35ff02_13_Doitsu_Showa_Koi_#K17151(M14).jpg,"['Doitsu', 'Showa']",35ff02,13.0,6,399.99
kloubec_data/cd6931_12_Gin_Rin_Goromo_Koi_#K17161(M14).jpg,"['Gin', 'Rin', 'Goromo']",cd6931,12.0,6,369.99
kloubec_data/829799_14_Doitsu_Shiro_Utsuri_Koi_#K17171(M14).jpg,"['Doitsu', 'Shiro', 'Utsuri']",829799,14.0,6,249.99
kloubec_data/a12971_13.5_Doitsu_Kohaku_Koi_#K17181(M14).jpg,"['Doitsu', 'Kohaku']",a12971,13.5,6,299.99
kloubec_data/63083c_11.5_Doitsu_Aka_Sanke_Koi_#K17221(M14).jpg,"['Doitsu', 'Aka', 'Sanke']",63083c,11.5,6,299.99
kloubec_data/3153ba_15_Doitsu_Yamato_Nishiki_Koi_#K17271(M14).jpg,"['Doitsu', 'Yamato', 'Nishiki']",3153ba,15.0,6,449.99
kloubec_data/17f7eb_11.5_Doitsu_Kohaku_Koi_#K17281(M14).jpg,"['Doitsu', 'Kohaku']",17f7eb,11.5,6,229.99
kloubec_data/271cbc_16_Shusui_Butterfly_Koi_#K17291(M14).jpg,"['Shusui', 'Butterfly']",271cbc,16.0,6,899.99
kloubec_data/5f4c7e_13_Doitsu_Hariwake_Koi_#K17351(M14).jpg,"['Doitsu', 'Hariwake']",5f4c7e,13.0,6,299.99
kloubec_data/0f6aa9_13_Doitsu_Yamato_Nishiki_Koi_#K17401(M14).jpg,"['Doitsu', 'Yamato', 'Nishiki']",0f6aa9,13.0,6,399.99
kloubec_data/be4f27_11_Gin_Rin_Benigoi_Koi_#K4415(M23).jpg,"['Gin', 'Rin', 'Benigoi']",be4f27,11.0,6,249.99
kloubec_data/ded292_11.5_Doitsu_Sanke_Koi_#K4414(M23).jpg,"['Doitsu', 'Sanke']",ded292,11.5,6,199.99
kloubec_data/c87d24_11_Orenji_Ogon_Koi_#K4412(M23).jpg,"['Orenji', 'Ogon']",c87d24,11.0,6,199.99
kloubec_data/04e0ac_12.5_Bunny_Doitsu_Platinum_Ogon_Butterfly_Koi_#J4340(P3).jpg,"['Doitsu', 'Platinum', 'Ogon', 'Butterfly']",04e0ac,12.5,7,1199.99
kloubec_data/6202ec_11.5_Beni_Kumonryu_Koi_#J4339(P3).jpg,"['Beni', 'Kumonryu']",6202ec,11.5,6,399.99
kloubec_data/390a5a_11.5_Platinum_Ogon_Butterfly_Koi_#J4337(P3).jpg,"['Platinum', 'Ogon', 'Butterfly']",390a5a,11.5,6,999.99
kloubec_data/e27020_10_Alice_Doitsu_Butterfly_Koi_#J4336(P3).jpg,"['Doitsu', 'Butterfly']",e27020,10.0,6,299.99
kloubec_data/4a7acf_7.5_Kikokuryu_Butterfly_Koi_#J4333(P9).jpg,"['Kikokuryu', 'Butterfly']",4a7acf,7.5,6,199.99
kloubec_data/e472af_6.5_Kujaku_Butterfly_Koi_#J4330(P9).jpg,"['Kujaku', 'Butterfly']",e472af,6.5,6,159.99
kloubec_data/e5ee36_5.5_Beni_Kikokuryu_Koi_#J4329(P9).jpg,"['Beni', 'Kikokuryu']",e5ee36,5.5,6,149.99
kloubec_data/0bc49a_6_Orenji_Ogon_Koi_#J4319(P9).jpg,"['Orenji', 'Ogon']",0bc49a,6.0,6,149.99
