uuid,sku,title,price,in_stock,link,description,category,tags,image_url,image_path,gpt_dict,breeder,length_inches,gender,certificate,age,multiple_fish
0b643c8,8503438803113,"MARUDO JUMBO TOSAI 10""-13"" CERTIFICATE KOI #47",400.0,True,https://gckoi.com/products/marudo-jumbo-tosai-10-13-certificate-koi-47,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON055.jpg?v=1746052327,gckoi_data/0b643c8_MARUDO_JUMBO_TOSAI_10-13_CERTIFICATE_KOI_#47.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
e95caba,8503447126185,"MARUDO JUMBO TOSAI 10""-13"" CERTIFICATE KOI #48",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-10-13-certificate-koi-48,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON056.jpg?v=1746052474,gckoi_data/e95caba_MARUDO_JUMBO_TOSAI_10-13_CERTIFICATE_KOI_#48.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
beec106,8503452467369,"MARUDO JUMBO TOSAI 10""-13"" CERTIFICATE KOI #49",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-10-13-certificate-koi-49,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON057.jpg?v=1746052776,gckoi_data/beec106_MARUDO_JUMBO_TOSAI_10-13_CERTIFICATE_KOI_#49.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
3032e24,8503472488617,"MARUDO JUMBO TOSAI 10""-13"" CERTIFICATE KOI #50",500.0,True,https://gckoi.com/products/marudo-jumbo-tosai-10-13-certificate-koi-50,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON052_a9687c61-704c-45f8-82b8-33e962c90265.jpg?v=1746052943,gckoi_data/3032e24_MARUDO_JUMBO_TOSAI_10-13_CERTIFICATE_KOI_#50.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
69682b4,8503480418473,"MARUDO JUMBO TOSAI 10""-13"" CERTIFICATE KOI #51",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-10-13-certificate-koi-51,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON058_7c2cbe86-18c4-4ce1-8e88-953efb5614cc.jpg?v=1746052993,gckoi_data/69682b4_MARUDO_JUMBO_TOSAI_10-13_CERTIFICATE_KOI_#51.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
963c379,8503487692969,"MARUDO JUMBO TOSAI 10""-13"" CERTIFICATE KOI #52",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-10-13-certificate-koi-52,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON059.jpg?v=1746053166,gckoi_data/963c379_MARUDO_JUMBO_TOSAI_10-13_CERTIFICATE_KOI_#52.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
07556c5,8503498277033,"MARUDO JUMBO TOSAI 10""-13"" CERTIFICATE KOI #53",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-10-13-certificate-koi-53,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON060.jpg?v=1746053250,gckoi_data/07556c5_MARUDO_JUMBO_TOSAI_10-13_CERTIFICATE_KOI_#53.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
89ca47a,8503510925481,"MARUDO JUMBO TOSAI 10""-13"" CERTIFICATE KOI #55",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-10-13-certificate-koi-55,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON062.jpg?v=1746053407,gckoi_data/89ca47a_MARUDO_JUMBO_TOSAI_10-13_CERTIFICATE_KOI_#55.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
cef201e,8503515644073,"MARUDO JUMBO TOSAI 10""-13"" CERTIFICATE KOI #56",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-10-13-certificate-koi-55-copy,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON063.jpg?v=1746053480,gckoi_data/cef201e_MARUDO_JUMBO_TOSAI_10-13_CERTIFICATE_KOI_#56.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
53995b3,8503523934377,"MARUDO JUMBO TOSAI 10""-13"" CERTIFICATE KOI #57",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-10-13-certificate-koi-57,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON064.jpg?v=1746053615,gckoi_data/53995b3_MARUDO_JUMBO_TOSAI_10-13_CERTIFICATE_KOI_#57.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
4546687,8503534289065,"MARUDO JUMBO TOSAI 10""-13"" CERTIFICATE KOI #58",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-10-13-certificate-koi-58,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON065.jpg?v=1746053768,gckoi_data/4546687_MARUDO_JUMBO_TOSAI_10-13_CERTIFICATE_KOI_#58.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
b1aa71f,8501031108777,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #11",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-11,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON012.jpg?v=1745987550,gckoi_data/b1aa71f_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#11.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
cd52068,8501033304233,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #12",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-12,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON013.jpg?v=1745988038,gckoi_data/cd52068_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#12.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
20ea2cf,8501303443625,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #19",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-10-12-certificate-koi-20,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON032.jpg?v=1745993470,gckoi_data/20ea2cf_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#19.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
d7c9560,8501327626409,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #21",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-10-12-certificate-koi-21,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON034.jpg?v=1745993889,gckoi_data/d7c9560_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#21.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
09e3f62,8502545547433,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #26",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-10-12-certificate-koi-26,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON024.jpg?v=1746027786,gckoi_data/09e3f62_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#26.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
8aeb8c2,8503224467625,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #32",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-10-12-certificate-koi-32,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON038.jpg?v=1746048986,gckoi_data/8aeb8c2_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#32.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
28cf185,8503232528553,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #33",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-33,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON039.jpg?v=1746049076,gckoi_data/28cf185_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#33.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
96cf8a0,8503235739817,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #34",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-34,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON040.jpg?v=1746049143,gckoi_data/96cf8a0_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#34.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
96e2e45,8503243505833,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #35",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-35,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON042.jpg?v=1746049452,gckoi_data/96e2e45_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#35.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
bb4bb16,8503254679721,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #36",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-36,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON043.jpg?v=1746049531,gckoi_data/bb4bb16_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#36.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
8ceaf7c,8503258218665,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #37",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-37,Breeder: Marudo with certificateSex: uncheck,,"['koi', 'Marudo', 'sanke', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON044.jpg?v=1746049595,gckoi_data/8ceaf7c_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#37.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
0e3a4bd,8503576494249,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #62",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-10-13-certificate-koi-61-copy,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON070.jpg?v=1746054819,gckoi_data/0e3a4bd_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#62.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
77b9c12,8503616635049,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #63",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-63,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON072.jpg?v=1746055410,gckoi_data/77b9c12_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#63.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
37c4d87,8503644815529,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #64",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-64,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON073.jpg?v=1746055530,gckoi_data/37c4d87_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#64.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
70104b2,8503853547689,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #68",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-68,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON077.jpg?v=1746058434,gckoi_data/70104b2_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#68.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
46bfb90,8503874322601,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #69",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-69,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON078.jpg?v=1746058813,gckoi_data/46bfb90_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#69.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
5310464,8503879270569,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #70",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-70,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON079.jpg?v=1746058891,gckoi_data/5310464_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#70.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
fc75223,8503969874089,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #75",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-75,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON084.jpg?v=1746060456,gckoi_data/fc75223_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#75.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
a92e5d1,8504013815977,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #78",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-78,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON087.jpg?v=1746061380,gckoi_data/a92e5d1_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#78.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
cfc8140,8504036720809,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #80",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-80,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON090.jpg?v=1746061797,gckoi_data/cfc8140_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#80.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
06f6430,8504068145321,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #83",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-83,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON093.jpg?v=1746062390,gckoi_data/06f6430_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#83.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
c71d74c,8504146657449,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #89",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-89,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON094.jpg?v=1746063799,gckoi_data/c71d74c_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#89.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
64669ed,8504151670953,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #90",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-90,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON095.jpg?v=1746064372,gckoi_data/64669ed_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#90.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
a0498b2,8504193712297,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #91",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-91,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON097.jpg?v=1746064952,gckoi_data/a0498b2_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#91.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
29fe3d6,8504213930153,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #92",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-92,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON099.jpg?v=1746065227,gckoi_data/29fe3d6_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#92.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
a24d588,8504313544873,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #96",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-96,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON105.jpg?v=1746067118,gckoi_data/a24d588_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#96.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
e97e226,8504346607785,"MARUDO JUMBO TOSAI 12""-14"" CERTIFICATE KOI #97",350.0,True,https://gckoi.com/products/marudo-jumbo-tosai-12-14-certificate-koi-97,Breeder: Marudo with certificateSex: uncheck,,"['kohaku', 'koi', 'Marudo', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/EPSON106.jpg?v=1746067281,gckoi_data/e97e226_MARUDO_JUMBO_TOSAI_12-14_CERTIFICATE_KOI_#97.jpg,"{'breeder': 'Marudo', 'length_inches': '', 'gender': '', 'certificate': True, 'age': '', 'multiple_fish': False}",Marudo,,,True,,False
ed863fe,8307807486121,MARUHIRO BOWL #6,600.0,False,https://gckoi.com/products/maruhiro-bowl-6,"*SHIP END OF NOVEMBER*Breeder: MARUHIROSex: 4 females 3 malesSize: 2sai 16""-18""",KOI,"['fall 2024', 'hi utsuri', 'ki utsuri', 'kohaku', 'koi', 'Maruhiro', 'nisai', 'showa']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/D.png?v=1730687575,gckoi_data/ed863fe_MARUHIRO_BOWL_#6.png,"{'breeder': 'MARUHIRO', 'length_inches': '16""-18""', 'gender': '', 'certificate': False, 'age': '2sai', 'multiple_fish': True}",MARUHIRO,"16""-18""",,False,2sai,True
7b76545,8352759840937,"MARUSAKA MIDORIGOI 5""-7""",60.0,True,https://gckoi.com/products/marusaka-midorigoi-5-8,"*DEALER SELECT - SHIP IN FEBRUARY 2025*Breeder: MarusakaSize: 5""-7'Sex: uncheck",,"['koi', 'MARUSAKA', 'MIDORIGOI', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/46845d04-8866-4765-9ba1-cc453a5e22282.jpg?v=1735360319,gckoi_data/7b76545_MARUSAKA_MIDORIGOI_5-7.jpg,"{'breeder': 'Marusaka', 'length_inches': '5""-7\'', 'gender': '', 'certificate': False, 'age': '', 'multiple_fish': True}",Marusaka,"5""-7'",,False,,True
dfb0741,8445166846121,"MARUSAKA SELECTED AYAWAKABA 6""-8""",70.0,True,https://gckoi.com/products/marusaka-midorigoi-5-9,"DEALER SELECT FROM 30PCS IN PICTURE/VIDEOBreeder: MarusakaSize: 6""-8""Sex: uncheck",,"['koi', 'MARUSAKA', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/43-Ayawakaba-1y-16-20cm-U-30p.jpg?v=1742510817,gckoi_data/dfb0741_MARUSAKA_SELECTED_AYAWAKABA_6-8.jpg,"{'breeder': 'Marusaka', 'length_inches': '6""-8""', 'gender': '', 'certificate': False, 'age': '', 'multiple_fish': True}",Marusaka,"6""-8""",,False,,True
9b0b656,8445253419177,"MARUSAKA SELECTED KIN KI UTSURI 6""-8""",80.0,True,https://gckoi.com/products/marusaka-kin-ki-utsuri-6-8,"DEALER SELECT FROM 30PCS IN PICTURE/VIDEOBreeder: MarusakaSize: 6""-8""Sex: uncheck",,"['ki utsuri', 'koi', 'MARUSAKA', 'tosai']",https://cdn.shopify.com/s/files/1/0565/8830/4553/files/45-Kinkiutsuri-1y-16-20cm-U-30p.jpg?v=1742515634,gckoi_data/9b0b656_MARUSAKA_SELECTED_KIN_KI_UTSURI_6-8.jpg,"{'breeder': 'Marusaka', 'length_inches': '6""-8""', 'gender': '', 'certificate': False, 'age': '', 'multiple_fish': True}",Marusaka,"6""-8""",,False,,True
